STATION,DATE,ENTRIES,EXITS
NEWKIRK AV,10/19,8811235658,3910056999
NEWKIRK AV,11/19,8702455058,3849840768
NEWKIRK AV,12/19,7734320878,3444619192
NEWKIRK PLAZA,12/18,3469389936,3288216841
NEWKIRK PLAZA,01/19,10125639307,9451039200
NEWKIRK PLAZA,02/19,8357550830,7515771467
NEWKIRK PLAZA,03/19,9171156002,8249496204
NEWKIRK PLAZA,04/19,8712090602,7834445521
NEWKIRK PLAZA,05/19,8949731988,8055017767
NEWKIRK PLAZA,06/19,8794506106,7913406061
NEWKIRK PLAZA,07/19,9150025961,8237740409
NEWKIRK PLAZA,08/19,9142514528,8231697182
NEWKIRK PLAZA,09/19,8953192730,8066302909
NEWKIRK PLAZA,10/19,9307148749,8387178249
NEWKIRK PLAZA,11/19,9055225011,8161446167
NEWKIRK PLAZA,12/19,8439912133,7608586701
NORTHERN BLVD,12/18,1414361341,1284188464
NORTHERN BLVD,01/19,4471564275,4035210835
NORTHERN BLVD,02/19,4073679317,3671541073
NORTHERN BLVD,03/19,4467835604,4050249340
NORTHERN BLVD,04/19,4361559446,3957951732
NORTHERN BLVD,05/19,4552408273,4115996231
NORTHERN BLVD,06/19,4446857318,4010728107
NORTHERN BLVD,07/19,4709414618,4272338134
NORTHERN BLVD,08/19,4627166685,4184223997
NORTHERN BLVD,09/19,4502690127,4073282437
NORTHERN BLVD,10/19,4764580943,4289773252
NORTHERN BLVD,11/19,4570492285,4128555872
NORTHERN BLVD,12/19,4138932954,3737658046
NORWOOD 205 ST,12/18,21711482531,13468639568
NORWOOD 205 ST,01/19,67692774441,41996389025
NORWOOD 205 ST,02/19,61228544405,37992611558
NORWOOD 205 ST,03/19,79174109716,47710319409
NORWOOD 205 ST,04/19,89356003011,52551910839
NORWOOD 205 ST,05/19,92383451793,54332250895
NORWOOD 205 ST,06/19,88800185828,52241250428
NORWOOD 205 ST,07/19,92441815546,54377214782
NORWOOD 205 ST,08/19,93460450037,54982494847
NORWOOD 205 ST,09/19,89057648253,52406026656
NORWOOD 205 ST,10/19,92543386678,54469832436
NORWOOD 205 ST,11/19,89623073197,52749034970
NORWOOD 205 ST,12/19,80695359113,47499215591
NORWOOD AV,12/18,744318006,809157902
NORWOOD AV,01/19,2341545946,2545207082
NORWOOD AV,02/19,2092774126,2274469264
NORWOOD AV,03/19,2336104821,2537352757
NORWOOD AV,04/19,2272506001,2469147969
NORWOOD AV,05/19,2363300018,2567574027
NORWOOD AV,06/19,2313564492,2513664470
NORWOOD AV,07/19,2379906798,2586013765
NORWOOD AV,08/19,2420415720,2630235824
NORWOOD AV,09/19,2342817461,2545915192
NORWOOD AV,10/19,2449856350,2662276200
NORWOOD AV,11/19,2386385900,2593401822
NORWOOD AV,12/19,2173310570,2361882418
NOSTRAND AV,12/18,3085065817,3224752914
NOSTRAND AV,01/19,9741220222,10152009582
NOSTRAND AV,02/19,8766453332,9158114863
NOSTRAND AV,03/19,9697171332,10005002079
NOSTRAND AV,04/19,7693535007,7636311041
NOSTRAND AV,05/19,6722087283,6502735734
NOSTRAND AV,06/19,6593024954,6373956206
NOSTRAND AV,07/19,6995221444,6791076240
NOSTRAND AV,08/19,7040000015,6770475240
NOSTRAND AV,09/19,6936342105,6664795666
NOSTRAND AV,10/19,7269209172,6949922184
NOSTRAND AV,11/19,7210194376,6925038565
NOSTRAND AV,12/19,6495613514,6169564175
OCEAN PKWY,12/18,1106051820,921613365
OCEAN PKWY,01/19,3396631359,2833936124
OCEAN PKWY,02/19,3088769743,2571851131
OCEAN PKWY,03/19,3373680877,2809502216
OCEAN PKWY,04/19,3188653250,2650924223
OCEAN PKWY,05/19,3436371655,2852259798
OCEAN PKWY,06/19,3331966219,2759505413
OCEAN PKWY,07/19,3472001562,2871516848
OCEAN PKWY,08/19,3485749048,2877084175
OCEAN PKWY,09/19,3393656633,2798251550
OCEAN PKWY,10/19,3512871850,2889741587
OCEAN PKWY,11/19,3430133757,2816050210
OCEAN PKWY,12/19,3085963182,2528930868
ORCHARD BEACH,05/19,30135337,1848493
ORCHARD BEACH,06/19,89109730,5503619
ORCHARD BEACH,07/19,93395792,5893138
ORCHARD BEACH,08/19,91941498,5878376
ORCHARD BEACH,09/19,66816766,4295857
OZONE PK LEFFRT,12/18,1691009029,1566461826
OZONE PK LEFFRT,01/19,5292415025,4899771253
OZONE PK LEFFRT,02/19,4814362101,4452920239
OZONE PK LEFFRT,03/19,5305675899,4902520704
OZONE PK LEFFRT,04/19,5545514324,5118577562
OZONE PK LEFFRT,05/19,5578220543,5142695688
OZONE PK LEFFRT,06/19,5269228417,4853967991
OZONE PK LEFFRT,07/19,5480252347,5044069859
OZONE PK LEFFRT,08/19,5486066930,5045379723
OZONE PK LEFFRT,09/19,5340496903,4907098932
OZONE PK LEFFRT,10/19,5558484293,5102872966
OZONE PK LEFFRT,11/19,5444311217,4993354732
OZONE PK LEFFRT,12/19,4957754505,4543600362
PARK PLACE,12/18,1322349458,1379730798
PARK PLACE,01/19,4112088328,4289439057
PARK PLACE,02/19,3733424896,3893286483
PARK PLACE,03/19,4149411433,4326113305
PARK PLACE,04/19,4045242394,4213982833
PARK PLACE,05/19,4232323170,4404706435
PARK PLACE,06/19,4115901647,4284404871
PARK PLACE,07/19,4296523719,4466201640
PARK PLACE,08/19,4270397771,4440310317
PARK PLACE,09/19,4151149248,4313763857
PARK PLACE,10/19,4342446002,4512660061
PARK PLACE,11/19,4208576610,4369853510
PARK PLACE,12/19,3885954993,4028728638
PARKCHESTER,12/18,5877541040,3228013734
PARKCHESTER,01/19,19593394656,12194343486
PARKCHESTER,02/19,45175692415,54719300386
PARKCHESTER,03/19,50033135387,60590977905
PARKCHESTER,04/19,47979506897,58092917999
PARKCHESTER,05/19,50188128149,60756012237
PARKCHESTER,06/19,48637335014,58892593335
PARKCHESTER,07/19,49266118447,59620973745
PARKCHESTER,08/19,50581577271,61266820196
PARKCHESTER,09/19,48042580526,58447010518
PARKCHESTER,10/19,49343709975,60439267695
PARKCHESTER,11/19,47828595400,58572604005
PARKCHESTER,12/19,43106536798,52781599593
PARKSIDE AV,12/18,2363152209,2073324914
PARKSIDE AV,01/19,7345334702,6441050121
PARKSIDE AV,02/19,6700224914,5870517536
PARKSIDE AV,03/19,7523550428,6586490091
PARKSIDE AV,04/19,7276262716,6365761220
PARKSIDE AV,05/19,7505387944,6564700848
PARKSIDE AV,06/19,7414187833,6483320130
PARKSIDE AV,07/19,7728100071,6754343644
PARKSIDE AV,08/19,7560037207,6601048881
PARKSIDE AV,09/19,7337989492,6393996271
PARKSIDE AV,10/19,7626987653,6648689082
PARKSIDE AV,11/19,7408884199,6453516717
PARKSIDE AV,12/19,6690009030,5822916368
PARSONS BLVD,12/18,1690536271,1722900076
PARSONS BLVD,01/19,5342715724,5447688521
PARSONS BLVD,02/19,4809766359,4902897247
PARSONS BLVD,03/19,5300986336,5401979994
PARSONS BLVD,04/19,5258224745,5372165070
PARSONS BLVD,05/19,5392618141,5499820071
PARSONS BLVD,06/19,5309523537,5416908561
PARSONS BLVD,07/19,5509693898,5627906064
PARSONS BLVD,08/19,5369638725,5227886132
PARSONS BLVD,09/19,4061918803,1381819639
PARSONS BLVD,10/19,4228623443,1451932716
PARSONS BLVD,11/19,4161125802,1452423164
PARSONS BLVD,12/19,3721301366,1315368931
PATH NEW WTC,12/18,304458987,363633977
PATH NEW WTC,01/19,836265476,976518519
PATH NEW WTC,02/19,879575642,977636061
PATH NEW WTC,03/19,1000566189,1093218131
PATH NEW WTC,04/19,896986476,1079809033
PATH NEW WTC,05/19,984104140,1125271072
PATH NEW WTC,06/19,157469770,149060070
PATH NEW WTC,07/19,314114481,279302334
PATH NEW WTC,08/19,536191392,477529612
PATH NEW WTC,09/19,710123399,639182193
PATH NEW WTC,10/19,909117622,816290684
PATH NEW WTC,11/19,768628468,760479918
PATH NEW WTC,12/19,751087708,773604782
PATH WTC 2,12/18,43163949,73498689
PATH WTC 2,01/19,83808466,167242484
PATH WTC 2,02/19,36609904,127669298
PATH WTC 2,03/19,32681430,147741047
PATH WTC 2,04/19,28979569,115365523
PATH WTC 2,05/19,34640486,126628523
PATH WTC 2,06/19,8445596,32835310
PATH WTC 2,07/19,17834955,74771169
PATH WTC 2,08/19,26271598,102107218
PATH WTC 2,09/19,30198822,103912059
PATH WTC 2,10/19,36672734,123605365
PATH WTC 2,11/19,41302710,165172089
PATH WTC 2,12/19,37883785,185141500
PAVONIA/NEWPORT,12/18,351788736,437054801
PAVONIA/NEWPORT,01/19,1108404241,1401133195
PAVONIA/NEWPORT,02/19,1094403865,1343671747
PAVONIA/NEWPORT,03/19,1268067400,1566561007
PAVONIA/NEWPORT,04/19,1330291765,1593017016
PAVONIA/NEWPORT,05/19,1243291126,1503173604
PAVONIA/NEWPORT,06/19,421624210,511311368
PAVONIA/NEWPORT,07/19,99063110,103770009
PAVONIA/NEWPORT,08/19,185587520,190772558
PAVONIA/NEWPORT,09/19,252594837,263071114
PAVONIA/NEWPORT,10/19,355482128,309847961
PAVONIA/NEWPORT,11/19,423917732,362496348
PAVONIA/NEWPORT,12/19,445962256,390641835
PELHAM BAY PARK,12/18,15839062576,3266397927
PELHAM BAY PARK,01/19,34677790061,4351898729
PELHAM BAY PARK,02/19,31349414662,3629259047
PELHAM BAY PARK,03/19,33547111138,3899592729
PELHAM BAY PARK,04/19,33394761233,3891837337
PELHAM BAY PARK,05/19,33613129109,3936267617
PELHAM BAY PARK,06/19,32563186149,3828818959
PELHAM BAY PARK,07/19,33864831586,3997909401
PELHAM BAY PARK,08/19,33356451086,3954200194
PELHAM BAY PARK,09/19,32846623350,3909317135
PELHAM BAY PARK,10/19,33790378020,4036946356
PELHAM BAY PARK,11/19,32916847165,3947932541
PELHAM BAY PARK,12/19,29489970859,3549998772
PELHAM PKWY,12/18,48602882235,11895698910
PELHAM PKWY,01/19,150750856454,36917398378
PELHAM PKWY,02/19,137318247215,33538384164
PELHAM PKWY,03/19,158999108127,36962151954
PELHAM PKWY,04/19,145642596795,35780101002
PELHAM PKWY,05/19,150896835562,36989994178
PELHAM PKWY,06/19,147088937271,35649963424
PELHAM PKWY,07/19,151279377300,37065574182
PELHAM PKWY,08/19,151801475949,37093283307
PELHAM PKWY,09/19,146735985832,36127178456
PELHAM PKWY,10/19,163071486040,41580304972
PELHAM PKWY,11/19,193345933393,53548011778
PELHAM PKWY,12/19,174750034209,48658403860
PENNSYLVANIA AV,12/18,379892338,135093251
PENNSYLVANIA AV,01/19,1184168498,423209105
PENNSYLVANIA AV,02/19,1085643533,391052568
PENNSYLVANIA AV,03/19,1200392968,435869221
PENNSYLVANIA AV,04/19,1251970981,458073678
PENNSYLVANIA AV,05/19,1321356390,486990505
PENNSYLVANIA AV,06/19,1249585759,464081807
PENNSYLVANIA AV,07/19,1289890094,482211968
PENNSYLVANIA AV,08/19,1304053152,490577289
PENNSYLVANIA AV,09/19,1281671049,485004536
PENNSYLVANIA AV,10/19,1348242471,514629062
PENNSYLVANIA AV,11/19,1326340967,509896068
PENNSYLVANIA AV,12/19,1211379020,468648804
PRESIDENT ST,12/18,952051151,1072250687
PRESIDENT ST,01/19,2945648031,3317791621
PRESIDENT ST,02/19,2691027011,3031037325
PRESIDENT ST,03/19,2982476072,3359082374
PRESIDENT ST,04/19,2921179757,3290412987
PRESIDENT ST,05/19,3037224320,3420740161
PRESIDENT ST,06/19,2953822428,3319729594
PRESIDENT ST,07/19,3128736956,3510812454
PRESIDENT ST,08/19,3117467361,3505070083
PRESIDENT ST,09/19,2985968970,3356896988
PRESIDENT ST,10/19,3104710131,3496934171
PRESIDENT ST,11/19,3039762897,3427205263
PRESIDENT ST,12/19,2762549268,3117369553
PRINCE ST,12/18,4198594985,2651549599
PRINCE ST,01/19,13400154972,8350064740
PRINCE ST,02/19,11775889750,7571575147
PRINCE ST,03/19,13293321815,8390881399
PRINCE ST,04/19,12926055206,8168161952
PRINCE ST,05/19,13639372606,8588325269
PRINCE ST,06/19,13072725684,8303023605
PRINCE ST,07/19,13585457461,8648391067
PRINCE ST,08/19,13784647889,8812709663
PRINCE ST,09/19,13265747420,8486366857
PRINCE ST,10/19,13643671328,8786983935
PRINCE ST,11/19,13336672994,8598922171
PRINCE ST,12/19,13265040715,8240305020
PROSPECT AV,12/18,3427013472,2138720254
PROSPECT AV,01/19,10651557760,6635965368
PROSPECT AV,02/19,9728380617,6064194055
PROSPECT AV,03/19,10727706458,6697025296
PROSPECT AV,04/19,10440094885,6500071034
PROSPECT AV,05/19,10954427169,6783497574
PROSPECT AV,06/19,10484739591,6560768802
PROSPECT AV,07/19,11293646563,6916381877
PROSPECT AV,08/19,11190571988,6898846156
PROSPECT AV,09/19,10731857129,6699938164
PROSPECT AV,10/19,11148012797,6894234805
PROSPECT AV,11/19,10843198479,6766275083
PROSPECT AV,12/19,9751285347,6085660685
PROSPECT PARK,12/18,96687747064,49577945725
PROSPECT PARK,01/19,300152428995,154084756565
PROSPECT PARK,02/19,271042693168,139098778767
PROSPECT PARK,03/19,296908643886,152384903935
PROSPECT PARK,04/19,290232522335,148839156343
PROSPECT PARK,05/19,301613958926,154697435383
PROSPECT PARK,06/19,288772961248,148138184783
PROSPECT PARK,07/19,322036738909,165602925672
PROSPECT PARK,08/19,301996945441,154997818168
PROSPECT PARK,09/19,292082888706,149800899010
PROSPECT PARK,10/19,300246582338,154010753555
PROSPECT PARK,11/19,292201954449,149875912053
PROSPECT PARK,12/19,261587444411,134189373987
QUEENS PLAZA,12/18,5790180806,2736628450
QUEENS PLAZA,01/19,17988026195,8517093694
QUEENS PLAZA,02/19,16304941795,7743568256
QUEENS PLAZA,03/19,17942712183,8577568058
QUEENS PLAZA,04/19,17280197148,8329146435
QUEENS PLAZA,05/19,18262449720,8808412205
QUEENS PLAZA,06/19,17584943423,8517892778
QUEENS PLAZA,07/19,18580107568,9035568557
QUEENS PLAZA,08/19,18299047394,8920764773
QUEENS PLAZA,09/19,17761182081,8692283405
QUEENS PLAZA,10/19,18436240651,9049100151
QUEENS PLAZA,11/19,17915465140,8823018649
QUEENS PLAZA,12/19,16141977602,7969939518
QUEENSBORO PLZ,12/18,1716436339,515605073
QUEENSBORO PLZ,01/19,5250513075,1578102359
QUEENSBORO PLZ,02/19,4679608890,1407075854
QUEENSBORO PLZ,03/19,5322123766,1599918232
QUEENSBORO PLZ,04/19,5279727693,1586770824
QUEENSBORO PLZ,05/19,5532517186,1662855445
QUEENSBORO PLZ,06/19,5431310991,1633241326
QUEENSBORO PLZ,07/19,5753758974,1730186746
QUEENSBORO PLZ,08/19,5773742604,1737467741
QUEENSBORO PLZ,09/19,5696323904,1714548522
QUEENSBORO PLZ,10/19,5876781863,1769256321
QUEENSBORO PLZ,11/19,5896897110,1775473404
QUEENSBORO PLZ,12/19,5314107724,1601399505
RALPH AV,12/18,1595563652,1164372798
RALPH AV,01/19,4990576704,3638237401
RALPH AV,02/19,4534582419,3300639761
RALPH AV,03/19,5094021291,3702127744
RALPH AV,04/19,4885987857,3543643546
RALPH AV,05/19,4996629720,3617410807
RALPH AV,06/19,4997852622,3612336487
RALPH AV,07/19,5135685309,3706390002
RALPH AV,08/19,5274877134,3801639464
RALPH AV,09/19,5024672632,3616230542
RALPH AV,10/19,5222912599,3753119874
RALPH AV,11/19,5078257135,3644171307
RALPH AV,12/19,4587497437,3288491354
RECTOR ST,12/18,9305201236,2181833715
RECTOR ST,01/19,28937345463,6735577065
RECTOR ST,02/19,26238238195,5969487213
RECTOR ST,03/19,29097757590,6626442591
RECTOR ST,04/19,28234508492,6440834907
RECTOR ST,05/19,29366921441,6700388900
RECTOR ST,06/19,28380730175,6483412309
RECTOR ST,07/19,29638425270,6816844181
RECTOR ST,08/19,29447835033,6752119870
RECTOR ST,09/19,28568604134,6587500928
RECTOR ST,10/19,29728747217,6830325726
RECTOR ST,11/19,30487919825,8300216067
RECTOR ST,12/19,30661478420,10423010032
RIT-MANHATTAN,12/18,6432532,107515
RIT-MANHATTAN,01/19,76076043,1244427
RIT-MANHATTAN,02/19,81864166,1316283
RIT-MANHATTAN,03/19,101380401,1680791
RIT-MANHATTAN,04/19,116406881,1899424
RIT-MANHATTAN,05/19,144551759,2298682
RIT-MANHATTAN,06/19,174836425,2720728
RIT-MANHATTAN,07/19,193832453,3041876
RIT-MANHATTAN,08/19,205227250,3310055
RIT-MANHATTAN,09/19,185558506,3107421
RIT-MANHATTAN,10/19,157330467,2793935
RIT-MANHATTAN,11/19,170661958,2944443
RIT-MANHATTAN,12/19,166108057,2832637
RIT-ROOSEVELT,12/18,405280068,27788932
RIT-ROOSEVELT,01/19,1241040581,84514551
RIT-ROOSEVELT,02/19,1129118075,76251884
RIT-ROOSEVELT,03/19,1078720186,82916808
RIT-ROOSEVELT,04/19,1220481753,81779315
RIT-ROOSEVELT,05/19,1300332833,86324266
RIT-ROOSEVELT,06/19,1216734097,79515833
RIT-ROOSEVELT,07/19,1334481418,86415582
RIT-ROOSEVELT,08/19,1346769078,86437442
RIT-ROOSEVELT,09/19,1334723106,84586485
RIT-ROOSEVELT,10/19,1369261038,87038972
RIT-ROOSEVELT,11/19,1364739543,84837646
RIT-ROOSEVELT,12/19,1248138173,77104617
ROCKAWAY AV,12/18,2092428942,1600140545
ROCKAWAY AV,01/19,6542979358,5008796687
ROCKAWAY AV,02/19,5981067627,4587762978
ROCKAWAY AV,03/19,6704935142,5150671443
ROCKAWAY AV,04/19,6519057332,4996237083
ROCKAWAY AV,05/19,5448494460,4513869612
ROCKAWAY AV,06/19,4697325286,4103869195
ROCKAWAY AV,07/19,4878934849,4261106722
ROCKAWAY AV,08/19,4260757996,3652820612
ROCKAWAY AV,09/19,3665888197,3071488724
ROCKAWAY AV,10/19,3848180307,3229390835
ROCKAWAY AV,11/19,3723241785,3109002759
ROCKAWAY AV,12/19,2723589888,2041653771
ROCKAWAY BLVD,12/18,16285253982,797228313
ROCKAWAY BLVD,01/19,49425755104,2441204510
ROCKAWAY BLVD,02/19,45580627375,2251602083
ROCKAWAY BLVD,03/19,49595861091,2484699720
ROCKAWAY BLVD,04/19,49288301732,2423259873
ROCKAWAY BLVD,05/19,50513959928,2475382000
ROCKAWAY BLVD,06/19,48371177435,2419483637
ROCKAWAY BLVD,07/19,49274064071,2476862039
ROCKAWAY BLVD,08/19,37994218119,2521187222
ROCKAWAY BLVD,09/19,28172801860,2500137473
ROCKAWAY BLVD,10/19,28958350138,2555456939
ROCKAWAY BLVD,11/19,28138513770,2544733555
ROCKAWAY BLVD,12/19,25270959209,2233938862
ROCKAWAY PARK B,12/18,6349813927,701852396
ROCKAWAY PARK B,01/19,19686227260,2178283507
ROCKAWAY PARK B,02/19,17783613099,1970620530
ROCKAWAY PARK B,03/19,19903748681,2208788920
ROCKAWAY PARK B,04/19,19059933678,2118405029
ROCKAWAY PARK B,05/19,20122211841,2240389290
ROCKAWAY PARK B,06/19,19067112438,2127038480
ROCKAWAY PARK B,07/19,20132265098,2251107463
ROCKAWAY PARK B,08/19,19820063040,2221487413
ROCKAWAY PARK B,09/19,19082425315,2143136906
ROCKAWAY PARK B,10/19,19722124051,2218775126
ROCKAWAY PARK B,11/19,18983076756,2139052202
ROCKAWAY PARK B,12/19,16981381992,1938895339
ROOSEVELT ISLND,12/18,876065428,755309537
ROOSEVELT ISLND,01/19,2670909086,2290926621
ROOSEVELT ISLND,02/19,2469270388,2129517751
ROOSEVELT ISLND,03/19,2738690378,2363318558
ROOSEVELT ISLND,04/19,2702828705,2333963900
ROOSEVELT ISLND,05/19,2909347319,2515316385
ROOSEVELT ISLND,06/19,2811143109,2432388990
ROOSEVELT ISLND,07/19,2927797995,2535588204
ROOSEVELT ISLND,08/19,2949703865,2557780136
ROOSEVELT ISLND,09/19,2898692326,2518186314
ROOSEVELT ISLND,10/19,3072759495,2672465234
ROOSEVELT ISLND,11/19,2981631367,2595192731
ROOSEVELT ISLND,12/19,2694276486,2342951115
SARATOGA AV,12/18,1872647483,1304474409
SARATOGA AV,01/19,16427154067,6709138245
SARATOGA AV,02/19,14947617143,6118456604
SARATOGA AV,03/19,16918634777,6940967382
SARATOGA AV,04/19,15970016883,6567734644
SARATOGA AV,05/19,16261434028,6703378250
SARATOGA AV,06/19,16196636560,6692120736
SARATOGA AV,07/19,16754051382,6938248274
SARATOGA AV,08/19,16867910280,7002085890
SARATOGA AV,09/19,16088371287,6694186258
SARATOGA AV,10/19,16740092015,6982002730
SARATOGA AV,11/19,16227642697,6784304653
SARATOGA AV,12/19,14544414917,6093729308
SENECA AVE,12/18,423844786,458036611
SENECA AVE,01/19,1347400506,1455035731
SENECA AVE,02/19,1198848248,1293431074
SENECA AVE,03/19,1335479677,1439312292
SENECA AVE,04/19,1313762899,1414109755
SENECA AVE,05/19,1385216561,1489338893
SENECA AVE,06/19,1346324135,1446471859
SENECA AVE,07/19,1393081059,1495338535
SENECA AVE,08/19,1411473369,1513747739
SENECA AVE,09/19,1375951994,1474367876
SENECA AVE,10/19,1457754816,1560812584
SENECA AVE,11/19,1421681914,1521503450
SENECA AVE,12/19,1286401312,1376274780
SHEEPSHEAD BAY,12/18,2996566016,2696254710
SHEEPSHEAD BAY,01/19,8854701075,7951631224
SHEEPSHEAD BAY,02/19,8471497966,7649679829
SHEEPSHEAD BAY,03/19,9501045710,8604886084
SHEEPSHEAD BAY,04/19,9172300560,8379536577
SHEEPSHEAD BAY,05/19,9477528480,8642472125
SHEEPSHEAD BAY,06/19,8389581704,8192426110
SHEEPSHEAD BAY,07/19,8688053243,8526588237
SHEEPSHEAD BAY,08/19,8765109652,8594654752
SHEEPSHEAD BAY,09/19,8533581908,8370055063
SHEEPSHEAD BAY,10/19,8879232071,8711403080
SHEEPSHEAD BAY,11/19,8659241609,8490251172
SHEEPSHEAD BAY,12/19,7813860161,7645810587
SHEPHERD AV,12/18,504732319,563679072
SHEPHERD AV,01/19,1577818428,1759740255
SHEPHERD AV,02/19,1430907816,1588628244
SHEPHERD AV,03/19,1574477903,1758594018
SHEPHERD AV,04/19,1524290904,1704687061
SHEPHERD AV,05/19,1576603140,1757455015
SHEPHERD AV,06/19,1541286851,1708928995
SHEPHERD AV,07/19,1607716011,1774074984
SHEPHERD AV,08/19,1622634738,1782680823
SHEPHERD AV,09/19,1602560972,1752837542
SHEPHERD AV,10/19,1636589678,1781439614
SHEPHERD AV,11/19,1616846251,1751722008
SHEPHERD AV,12/19,1467725683,1583778791
SIMPSON ST,12/18,25902436228,17800738239
SIMPSON ST,01/19,34861693537,6888354426
SIMPSON ST,02/19,123556794642,75325648100
SIMPSON ST,03/19,152061920834,94635804277
SIMPSON ST,04/19,146792739216,91557325681
SIMPSON ST,05/19,152833293595,95647160832
SIMPSON ST,06/19,147935677501,92578866693
SIMPSON ST,07/19,93336130186,45278025106
SIMPSON ST,08/19,46416398138,5551526172
SIMPSON ST,09/19,44956737365,5384856628
SIMPSON ST,10/19,78157586428,38968375693
SIMPSON ST,11/19,97538467124,60499914156
SIMPSON ST,12/19,86303168287,53916956394
SMITH-9 ST,12/18,695295829,623447580
SMITH-9 ST,01/19,2168829164,1948998189
SMITH-9 ST,02/19,1971036554,1778677352
SMITH-9 ST,03/19,2192737355,1985673471
SMITH-9 ST,04/19,2187271001,1986592242
SMITH-9 ST,05/19,2258193736,2058442911
SMITH-9 ST,06/19,2220381698,2031776615
SMITH-9 ST,07/19,2333064817,2144012312
SMITH-9 ST,08/19,2326215896,2143965462
SMITH-9 ST,09/19,2272757273,2101394872
SMITH-9 ST,10/19,2372413837,2200799925
