STATION,DATE,ENTRIES,EXITS
Parkside Av,01/19,168253.0,117759.0
Parkside Av,02/19,144363.0,98733.0
Parkside Av,03/19,173251.0,124572.0
Parkside Av,04/19,162838.0,127268.0
Parkside Av,05/19,160989.0,130911.0
Parkside Av,06/19,152450.0,129160.0
Parkside Av,07/19,185509.0,126089.0
Parkside Av,08/19,179144.0,128454.0
Parkside Av,09/19,183785.0,128509.0
Parkside Av,10/19,171034.0,121911.0
Parkside Av,11/19,134311.0,89666.0
Parkside Av,12/19,157379.0,109946.0
Parsons Blvd,01/20,171432.0,168956.0
Parsons Blvd,02/20,162308.0,160905.0
Parsons Blvd,03/20,109553.0,116135.0
Parsons Blvd,04/20,25496.0,33462.0
Parsons Blvd,05/20,32579.0,40869.0
Parsons Blvd,06/20,47011.0,54918.0
Parsons Blvd,07/20,61797.0,68470.0
Parsons Blvd,08/20,70895.0,74607.0
Parsons Blvd,09/20,103824.0,100114.0
Parsons Blvd,10/20,162362.0,138055.0
Parsons Blvd,11/20,91749.0,98155.0
Parsons Blvd,12/20,65064.0,67845.0
Parsons Blvd,01/19,181186.0,188833.0
Parsons Blvd,02/19,164920.0,174158.0
Parsons Blvd,03/19,181492.0,189172.0
Parsons Blvd,04/19,174865.0,183900.0
Parsons Blvd,05/19,185155.0,193683.0
Parsons Blvd,06/19,176973.0,191778.0
Parsons Blvd,07/19,170411.0,182484.0
Parsons Blvd,08/19,163597.0,171399.0
Parsons Blvd,09/19,191099.0,175388.0
Parsons Blvd,10/19,188556.0,191430.0
Parsons Blvd,11/19,183770.0,186781.0
Parsons Blvd,12/19,172148.0,168366.0
Pavonia/Newport,01/20,425668.0,434092.0
Pavonia/Newport,02/20,410401.0,403493.0
Pavonia/Newport,03/20,178900.0,193016.0
Pavonia/Newport,04/20,11217.0,16992.0
Pavonia/Newport,05/20,15942.0,17960.0
Pavonia/Newport,06/20,30011.0,39470.0
Pavonia/Newport,07/20,50547.0,66323.0
Pavonia/Newport,08/20,60629.0,76884.0
Pavonia/Newport,09/20,71005.0,85826.0
Pavonia/Newport,10/20,81391.0,95818.0
Pavonia/Newport,11/20,72363.0,89724.0
Pavonia/Newport,12/20,60327.0,76387.0
Pavonia/Newport,01/19,444089.0,468415.0
Pavonia/Newport,02/19,424950.0,448800.0
Pavonia/Newport,03/19,478338.0,509401.0
Pavonia/Newport,04/19,492571.0,529360.0
Pavonia/Newport,05/19,506282.0,524987.0
Pavonia/Newport,06/19,465513.0,494318.0
Pavonia/Newport,07/19,485000.0,485048.0
Pavonia/Newport,08/19,483011.0,484634.0
Pavonia/Newport,09/19,473426.0,481376.0
Pavonia/Newport,10/19,513632.0,501531.0
Pavonia/Newport,11/19,445748.0,452026.0
Pavonia/Newport,12/19,434001.0,444374.0
Pelham Bay Park,01/20,182986.0,105036.0
Pelham Bay Park,02/20,169847.0,97456.0
Pelham Bay Park,03/20,115963.0,74276.0
Pelham Bay Park,04/20,30711.0,27969.0
Pelham Bay Park,05/20,35214.0,34438.0
Pelham Bay Park,06/20,47874.0,46691.0
Pelham Bay Park,07/20,61839.0,58448.0
Pelham Bay Park,08/20,62654.0,58388.0
Pelham Bay Park,09/20,69236.0,57967.0
Pelham Bay Park,10/20,80499.0,66217.0
Pelham Bay Park,11/20,71462.0,58249.0
Pelham Bay Park,12/20,52371.0,42505.0
Pelham Bay Park,01/19,175033.0,99531.0
Pelham Bay Park,02/19,162135.0,90372.0
Pelham Bay Park,03/19,184426.0,103717.0
Pelham Bay Park,04/19,184021.0,102764.0
Pelham Bay Park,05/19,193480.0,107642.0
Pelham Bay Park,06/19,188122.0,108364.0
Pelham Bay Park,07/19,190657.0,108974.0
Pelham Bay Park,08/19,188227.0,112442.0
Pelham Bay Park,09/19,190661.0,105788.0
Pelham Bay Park,10/19,197054.0,105150.0
Pelham Bay Park,11/19,182972.0,107464.0
Pelham Bay Park,12/19,182266.0,105902.0
Pelham Pkwy,01/20,301241.0,167013.0
Pelham Pkwy,02/20,285369.0,155145.0
Pelham Pkwy,03/20,193535.0,114776.0
Pelham Pkwy,04/20,45299.0,39091.0
Pelham Pkwy,05/20,55708.0,50511.0
Pelham Pkwy,06/20,75747.0,65491.0
Pelham Pkwy,07/20,80625.0,73446.0
Pelham Pkwy,08/20,88953.0,78712.0
Pelham Pkwy,09/20,118193.0,88204.0
Pelham Pkwy,10/20,130505.0,98565.0
Pelham Pkwy,11/20,102010.0,83160.0
Pelham Pkwy,12/20,97058.0,78103.0
Pelham Pkwy,01/19,284543.0,140408.0
Pelham Pkwy,02/19,266996.0,130142.0
Pelham Pkwy,03/19,308183.0,153411.0
Pelham Pkwy,04/19,309701.0,153668.0
Pelham Pkwy,05/19,314594.0,166456.0
Pelham Pkwy,06/19,298856.0,157900.0
Pelham Pkwy,07/19,292773.0,156741.0
Pelham Pkwy,08/19,285064.0,156047.0
Pelham Pkwy,09/19,305998.0,161515.0
Pelham Pkwy,10/19,335145.0,175982.0
Pelham Pkwy,11/19,299296.0,158001.0
Pelham Pkwy,12/19,293352.0,156935.0
Pennsylvania Av,01/20,114861.0,63576.0
Pennsylvania Av,02/20,107830.0,62090.0
Pennsylvania Av,03/20,80854.0,45138.0
Pennsylvania Av,04/20,25939.0,16582.0
Pennsylvania Av,05/20,30294.0,18906.0
Pennsylvania Av,06/20,35436.0,22276.0
Pennsylvania Av,07/20,41234.0,25813.0
Pennsylvania Av,08/20,41773.0,26864.0
Pennsylvania Av,09/20,48656.0,30425.0
Pennsylvania Av,10/20,53794.0,33312.0
Pennsylvania Av,11/20,49416.0,31058.0
Pennsylvania Av,12/20,40944.0,25756.0
Pennsylvania Av,01/19,116029.0,59752.0
Pennsylvania Av,02/19,110460.0,56375.0
Pennsylvania Av,03/19,122941.0,63739.0
Pennsylvania Av,04/19,121120.0,61790.0
Pennsylvania Av,05/19,124304.0,65334.0
Pennsylvania Av,06/19,107026.0,57304.0
Pennsylvania Av,07/19,112378.0,58553.0
Pennsylvania Av,08/19,111770.0,58702.0
Pennsylvania Av,09/19,117315.0,64570.0
Pennsylvania Av,10/19,129626.0,71157.0
Pennsylvania Av,11/19,110640.0,60540.0
Pennsylvania Av,12/19,109222.0,60355.0
President St,01/20,96260.0,114101.0
President St,02/20,94670.0,109831.0
President St,03/20,56522.0,67282.0
President St,04/20,9554.0,13733.0
President St,05/20,11400.0,16206.0
President St,06/20,16790.0,23475.0
President St,07/20,21268.0,30512.0
President St,08/20,21773.0,32991.0
President St,09/20,27078.0,38044.0
President St,10/20,32282.0,44232.0
President St,11/20,29023.0,40684.0
President St,12/20,24249.0,34352.0
President St,01/19,92415.0,105664.0
President St,02/19,97233.0,107845.0
President St,03/19,108522.0,122388.0
President St,04/19,101071.0,117152.0
President St,05/19,98671.0,90604.0
President St,06/19,68102.0,32620.0
President St,07/19,35765.0,48629.0
President St,08/19,53340.0,83387.0
President St,09/19,109840.0,131702.0
President St,10/19,101602.0,153234.0
President St,11/19,96781.0,113135.0
President St,12/19,93915.0,109086.0
Prince St,01/20,317135.0,329477.0
Prince St,02/20,290159.0,302820.0
Prince St,03/20,131870.0,140891.0
Prince St,04/20,6081.0,11468.0
Prince St,05/20,8421.0,15311.0
Prince St,06/20,19329.0,27795.0
Prince St,07/20,42891.0,58310.0
Prince St,08/20,58583.0,81528.0
Prince St,09/20,66768.0,94458.0
Prince St,10/20,76918.0,105602.0
Prince St,11/20,68433.0,95620.0
Prince St,12/20,56652.0,80595.0
Prince St,01/19,367114.0,363276.0
Prince St,02/19,351876.0,331791.0
Prince St,03/19,329092.0,340323.0
Prince St,04/19,391282.0,366342.0
Prince St,05/19,385724.0,368759.0
Prince St,06/19,366550.0,354014.0
Prince St,07/19,354522.0,345987.0
Prince St,08/19,353856.0,338019.0
Prince St,09/19,340496.0,319605.0
Prince St,10/19,359549.0,368849.0
Prince St,11/19,375788.0,378230.0
Prince St,12/19,389923.0,383404.0
Prospect Av,01/20,336014.0,194615.0
Prospect Av,02/20,318941.0,176057.0
Prospect Av,03/20,201168.0,108747.0
Prospect Av,04/20,47059.0,37344.0
Prospect Av,05/20,56550.0,47738.0
Prospect Av,06/20,74409.0,62424.0
Prospect Av,07/20,89064.0,75198.0
Prospect Av,08/20,93010.0,75404.0
Prospect Av,09/20,115242.0,85848.0
Prospect Av,10/20,121995.0,89704.0
Prospect Av,11/20,115973.0,93023.0
Prospect Av,12/20,89593.0,74657.0
Prospect Av,01/19,332468.0,176292.0
Prospect Av,02/19,307779.0,163548.0
Prospect Av,03/19,347378.0,187411.0
Prospect Av,04/19,323385.0,178375.0
Prospect Av,05/19,355782.0,219886.0
Prospect Av,06/19,337371.0,186448.0
Prospect Av,07/19,304296.0,175000.0
Prospect Av,08/19,305478.0,174428.0
Prospect Av,09/19,328552.0,189862.0
Prospect Av,10/19,367841.0,205110.0
Prospect Av,11/19,332154.0,183183.0
Prospect Av,12/19,319012.0,183053.0
Prospect Park,01/20,259894.0,247950.0
Prospect Park,02/20,232207.0,221202.0
Prospect Park,03/20,144616.0,142619.0
Prospect Park,04/20,29578.0,36102.0
Prospect Park,05/20,37069.0,45852.0
Prospect Park,06/20,53776.0,67670.0
Prospect Park,07/20,68363.0,85363.0
Prospect Park,08/20,76554.0,101458.0
Prospect Park,09/20,90943.0,108916.0
Prospect Park,10/20,96664.0,116913.0
Prospect Park,11/20,86923.0,104760.0
Prospect Park,12/20,70329.0,84354.0
Prospect Park,01/19,255094.0,233666.0
Prospect Park,02/19,230926.0,215098.0
Prospect Park,03/19,273204.0,254509.0
Prospect Park,04/19,304857.0,273196.0
Prospect Park,05/19,320194.0,289360.0
Prospect Park,06/19,306447.0,282070.0
Prospect Park,07/19,293960.0,282305.0
Prospect Park,08/19,292714.0,274146.0
Prospect Park,09/19,306270.0,278062.0
Prospect Park,10/19,301749.0,277067.0
Prospect Park,11/19,243132.0,230622.0
Prospect Park,12/19,245349.0,228660.0
Queens Plaza,01/20,359941.0,317029.0
Queens Plaza,02/20,345718.0,300545.0
Queens Plaza,03/20,196156.0,195419.0
Queens Plaza,04/20,22138.0,32915.0
Queens Plaza,05/20,30077.0,43508.0
Queens Plaza,06/20,48051.0,65336.0
Queens Plaza,07/20,59672.0,80428.0
Queens Plaza,08/20,66809.0,93314.0
Queens Plaza,09/20,74810.0,101984.0
Queens Plaza,10/20,79759.0,110558.0
Queens Plaza,11/20,71023.0,94611.0
Queens Plaza,12/20,58519.0,79611.0
Queens Plaza,01/19,361064.0,311337.0
Queens Plaza,02/19,315460.0,284207.0
Queens Plaza,03/19,375731.0,332665.0
Queens Plaza,04/19,371765.0,332425.0
Queens Plaza,05/19,400070.0,369194.0
Queens Plaza,06/19,358416.0,325848.0
Queens Plaza,07/19,352338.0,323434.0
Queens Plaza,08/19,347827.0,332606.0
Queens Plaza,09/19,389902.0,356157.0
Queens Plaza,10/19,424638.0,373521.0
Queens Plaza,11/19,372817.0,330521.0
Queens Plaza,12/19,349810.0,315825.0
Queensboro Plaza,01/20,417077.0,132940.0
Queensboro Plaza,02/20,375416.0,118055.0
Queensboro Plaza,03/20,212502.0,70521.0
Queensboro Plaza,04/20,29259.0,13775.0
Queensboro Plaza,05/20,42368.0,20506.0
Queensboro Plaza,06/20,63870.0,31134.0
Queensboro Plaza,07/20,83631.0,39379.0
Queensboro Plaza,08/20,91219.0,43035.0
Queensboro Plaza,09/20,107833.0,48858.0
Queensboro Plaza,10/20,122483.0,53863.0
Queensboro Plaza,11/20,109104.0,49221.0
Queensboro Plaza,12/20,84435.0,37954.0
Queensboro Plaza,01/19,393232.0,126439.0
Queensboro Plaza,02/19,373821.0,109923.0
Queensboro Plaza,03/19,435857.0,130475.0
Queensboro Plaza,04/19,442047.0,129269.0
Queensboro Plaza,05/19,413588.0,128049.0
Queensboro Plaza,06/19,441474.0,134732.0
Queensboro Plaza,07/19,444940.0,133460.0
Queensboro Plaza,08/19,407951.0,132961.0
Queensboro Plaza,09/19,430535.0,130048.0
Queensboro Plaza,10/19,495825.0,149985.0
Queensboro Plaza,11/19,404884.0,126202.0
Queensboro Plaza,12/19,389828.0,126462.0
Ralph Av,01/20,154057.0,85509.0
Ralph Av,02/20,146067.0,78037.0
Ralph Av,03/20,93956.0,55822.0
Ralph Av,04/20,25103.0,23136.0
Ralph Av,05/20,27990.0,24891.0
Ralph Av,06/20,36851.0,30464.0
Ralph Av,07/20,45264.0,37300.0
Ralph Av,08/20,46875.0,39191.0
Ralph Av,09/20,54642.0,41020.0
Ralph Av,10/20,60960.0,45378.0
Ralph Av,11/20,54381.0,41413.0
Ralph Av,12/20,44494.0,33743.0
Ralph Av,01/19,152538.0,79262.0
Ralph Av,02/19,137433.0,70117.0
Ralph Av,03/19,160677.0,80681.0
Ralph Av,04/19,158216.0,78957.0
Ralph Av,05/19,164773.0,84136.0
Ralph Av,06/19,150663.0,76794.0
Ralph Av,07/19,151010.0,81916.0
Ralph Av,08/19,150568.0,81227.0
Ralph Av,09/19,157756.0,83934.0
Ralph Av,10/19,169724.0,89518.0
Ralph Av,11/19,154826.0,83043.0
Ralph Av,12/19,148299.0,80556.0
Rector St,01/20,364856.0,200747.0
Rector St,02/20,332006.0,185109.0
Rector St,03/20,165748.0,97767.0
Rector St,04/20,11010.0,10307.0
Rector St,05/20,14472.0,13152.0
Rector St,06/20,28403.0,23231.0
Rector St,07/20,42212.0,32962.0
Rector St,08/20,51648.0,39288.0
Rector St,09/20,60807.0,45461.0
Rector St,10/20,68513.0,51739.0
Rector St,11/20,58019.0,42581.0
Rector St,12/20,48840.0,35191.0
Rector St,01/19,373240.0,183893.0
Rector St,02/19,341913.0,168099.0
Rector St,03/19,389479.0,190089.0
Rector St,04/19,398401.0,191511.0
Rector St,05/19,422290.0,209212.0
Rector St,06/19,393614.0,193739.0
Rector St,07/19,400598.0,204520.0
Rector St,08/19,378975.0,190245.0
Rector St,09/19,391540.0,201582.0
Rector St,10/19,427634.0,226999.0
Rector St,11/19,380431.0,195670.0
Rector St,12/19,383435.0,215178.0
Rockaway Av,01/20,274316.0,244342.0
Rockaway Av,02/20,259165.0,228085.0
Rockaway Av,03/20,178482.0,165705.0
Rockaway Av,04/20,54312.0,63357.0
Rockaway Av,05/20,61989.0,74054.0
Rockaway Av,06/20,77600.0,93345.0
Rockaway Av,07/20,89802.0,108720.0
Rockaway Av,08/20,82068.0,105964.0
Rockaway Av,09/20,99934.0,113695.0
Rockaway Av,10/20,112551.0,123935.0
Rockaway Av,11/20,103722.0,116342.0
Rockaway Av,12/20,86093.0,95514.0
Rockaway Av,01/19,274900.0,230943.0
Rockaway Av,02/19,254212.0,214122.0
Rockaway Av,03/19,290870.0,247619.0
Rockaway Av,04/19,282229.0,241334.0
Rockaway Av,05/19,293293.0,253092.0
Rockaway Av,06/19,258697.0,226041.0
Rockaway Av,07/19,267466.0,235669.0
Rockaway Av,08/19,268017.0,237332.0
Rockaway Av,09/19,279127.0,244567.0
Rockaway Av,10/19,302010.0,263275.0
Rockaway Av,11/19,271273.0,234777.0
Rockaway Av,12/19,261484.0,228543.0
Rockaway Blvd,01/20,187205.0,54824.0
Rockaway Blvd,02/20,174897.0,51575.0
Rockaway Blvd,03/20,118806.0,35593.0
Rockaway Blvd,04/20,28523.0,10064.0
Rockaway Blvd,05/20,37071.0,12542.0
Rockaway Blvd,06/20,53344.0,17918.0
Rockaway Blvd,07/20,69678.0,22544.0
Rockaway Blvd,08/20,69804.0,44436.0
Rockaway Blvd,09/20,82598.0,54823.0
Rockaway Blvd,10/20,91954.0,30010.0
Rockaway Blvd,11/20,83196.0,26949.0
Rockaway Blvd,12/20,67658.0,23255.0
Rockaway Blvd,01/19,195103.0,63719.0
Rockaway Blvd,02/19,180854.0,56086.0
Rockaway Blvd,03/19,206675.0,63199.0
Rockaway Blvd,04/19,193843.0,58377.0
Rockaway Blvd,05/19,218702.0,61751.0
Rockaway Blvd,06/19,193809.0,58319.0
Rockaway Blvd,07/19,192285.0,61804.0
Rockaway Blvd,08/19,192869.0,61304.0
Rockaway Blvd,09/19,201338.0,58091.0
Rockaway Blvd,10/19,215241.0,63156.0
Rockaway Blvd,11/19,193287.0,58265.0
Rockaway Blvd,12/19,175708.0,53618.0
Rockaway Park - Beach 116 St,01/20,16393.0,19825.0
Rockaway Park - Beach 116 St,02/20,15874.0,19201.0
Rockaway Park - Beach 116 St,03/20,11587.0,14928.0
Rockaway Park - Beach 116 St,04/20,3778.0,7144.0
Rockaway Park - Beach 116 St,05/20,5080.0,9047.0
Rockaway Park - Beach 116 St,06/20,8489.0,12408.0
Rockaway Park - Beach 116 St,07/20,15386.0,18910.0
Rockaway Park - Beach 116 St,08/20,13611.0,16887.0
Rockaway Park - Beach 116 St,09/20,11016.0,14519.0
Rockaway Park - Beach 116 St,10/20,8308.0,13204.0
Rockaway Park - Beach 116 St,11/20,6677.0,10858.0
Rockaway Park - Beach 116 St,12/20,4302.0,7381.0
Rockaway Park - Beach 116 St,01/19,15253.0,21210.0
Rockaway Park - Beach 116 St,02/19,14620.0,17335.0
Rockaway Park - Beach 116 St,03/19,17248.0,20098.0
Rockaway Park - Beach 116 St,04/19,17543.0,19880.0
Rockaway Park - Beach 116 St,05/19,20369.0,26510.0
Rockaway Park - Beach 116 St,06/19,24536.0,25910.0
Rockaway Park - Beach 116 St,07/19,33593.0,33419.0
Rockaway Park - Beach 116 St,08/19,27822.0,30019.0
Rockaway Park - Beach 116 St,09/19,20006.0,23235.0
Rockaway Park - Beach 116 St,10/19,18976.0,22224.0
Rockaway Park - Beach 116 St,11/19,16546.0,19906.0
Rockaway Park - Beach 116 St,12/19,15555.0,19054.0
Roosevelt Island,01/20,179209.0,160380.0
Roosevelt Island,02/20,178909.0,159118.0
Roosevelt Island,03/20,89963.0,84910.0
Roosevelt Island,04/20,16135.0,17426.0
Roosevelt Island,05/20,21210.0,23460.0
Roosevelt Island,06/20,32452.0,34669.0
Roosevelt Island,07/20,49671.0,51489.0
Roosevelt Island,08/20,59009.0,61957.0
Roosevelt Island,09/20,64030.0,69016.0
Roosevelt Island,10/20,69529.0,76110.0
Roosevelt Island,11/20,60703.0,67151.0
Roosevelt Island,12/20,46631.0,54007.0
Roosevelt Island,01/19,156281.0,154797.0
Roosevelt Island,02/19,173478.0,156904.0
Roosevelt Island,03/19,206937.0,183603.0
Roosevelt Island,04/19,215513.0,205218.0
Roosevelt Island,05/19,218884.0,199544.0
Roosevelt Island,06/19,213235.0,196782.0
Roosevelt Island,07/19,206031.0,190739.0
Roosevelt Island,08/19,190278.0,187508.0
Roosevelt Island,09/19,198736.0,194711.0
Roosevelt Island,10/19,221692.0,205816.0
Roosevelt Island,11/19,199316.0,183202.0
Roosevelt Island,12/19,189588.0,172807.0
Roosevelt Island Tram - Eastbound,01/20,93659.0,1286.0
Roosevelt Island Tram - Eastbound,02/20,89926.0,1175.0
Roosevelt Island Tram - Eastbound,03/20,55090.0,906.0
Roosevelt Island Tram - Eastbound,04/20,11791.0,3554.0
Roosevelt Island Tram - Eastbound,05/20,21424.0,997.0
Roosevelt Island Tram - Eastbound,06/20,33261.0,722.0
Roosevelt Island Tram - Eastbound,07/20,40847.0,975.0
Roosevelt Island Tram - Eastbound,08/20,43900.0,1513.0
Roosevelt Island Tram - Eastbound,09/20,45608.0,2138.0
Roosevelt Island Tram - Eastbound,10/20,43194.0,1557.0
Roosevelt Island Tram - Eastbound,11/20,38309.0,1107.0
Roosevelt Island Tram - Eastbound,12/20,27662.0,879.0
Roosevelt Island Tram - Eastbound,01/19,79022.0,1090.0
Roosevelt Island Tram - Eastbound,02/19,70253.0,1238.0
Roosevelt Island Tram - Eastbound,03/19,82121.0,1338.0
Roosevelt Island Tram - Eastbound,04/19,120376.0,1833.0
Roosevelt Island Tram - Eastbound,05/19,109689.0,1369.0
Roosevelt Island Tram - Eastbound,06/19,109077.0,1598.0
Roosevelt Island Tram - Eastbound,07/19,111754.0,2051.0
Roosevelt Island Tram - Eastbound,08/19,123502.0,2322.0
Roosevelt Island Tram - Eastbound,09/19,113389.0,8113.0
Roosevelt Island Tram - Eastbound,10/19,111746.0,1504.0
Roosevelt Island Tram - Eastbound,11/19,89026.0,1218.0
Roosevelt Island Tram - Eastbound,12/19,86202.0,1336.0
Roosevelt Island Tram - Westbound,01/20,85837.0,1786.0
Roosevelt Island Tram - Westbound,02/20,81260.0,1906.0
Roosevelt Island Tram - Westbound,03/20,54072.0,2160.0
Roosevelt Island Tram - Westbound,04/20,11891.0,1772.0
Roosevelt Island Tram - Westbound,05/20,22324.0,1684.0
Roosevelt Island Tram - Westbound,06/20,32548.0,1401.0
Roosevelt Island Tram - Westbound,07/20,39441.0,1348.0
Roosevelt Island Tram - Westbound,08/20,42384.0,1469.0
Roosevelt Island Tram - Westbound,09/20,44601.0,1773.0
Roosevelt Island Tram - Westbound,10/20,42855.0,1400.0
Roosevelt Island Tram - Westbound,11/20,37265.0,1372.0
Roosevelt Island Tram - Westbound,12/20,28653.0,965.0
Roosevelt Island Tram - Westbound,01/19,91751.0,1723.0
Roosevelt Island Tram - Westbound,02/19,63689.0,1759.0
Roosevelt Island Tram - Westbound,03/19,51070.0,1309.0
Roosevelt Island Tram - Westbound,04/19,116224.0,2794.0
Roosevelt Island Tram - Westbound,05/19,103826.0,2214.0
Roosevelt Island Tram - Westbound,06/19,102430.0,2341.0
Roosevelt Island Tram - Westbound,07/19,104702.0,2650.0
Roosevelt Island Tram - Westbound,08/19,125057.0,2780.0
Roosevelt Island Tram - Westbound,09/19,118022.0,2146.0
Roosevelt Island Tram - Westbound,10/19,106456.0,2073.0
Roosevelt Island Tram - Westbound,11/19,86543.0,1853.0
Roosevelt Island Tram - Westbound,12/19,83555.0,1936.0
Saratoga Av,01/20,132337.0,144328.0
Saratoga Av,02/20,122997.0,135310.0
Saratoga Av,03/20,90749.0,101412.0
Saratoga Av,04/20,29781.0,38089.0
Saratoga Av,05/20,35385.0,44825.0
Saratoga Av,06/20,45543.0,56835.0
Saratoga Av,07/20,52926.0,66663.0
Saratoga Av,08/20,51577.0,66761.0
Saratoga Av,09/20,58584.0,73102.0
Saratoga Av,10/20,63243.0,77237.0
Saratoga Av,11/20,58374.0,71387.0
Saratoga Av,12/20,48858.0,59656.0
Saratoga Av,01/19,133649.0,137661.0
Saratoga Av,02/19,125358.0,129210.0
Saratoga Av,03/19,139068.0,145171.0
Saratoga Av,04/19,139053.0,142458.0
Saratoga Av,05/19,140497.0,146332.0
Saratoga Av,06/19,123442.0,132954.0
Saratoga Av,07/19,130429.0,141640.0
Saratoga Av,08/19,130037.0,141512.0
Saratoga Av,09/19,133850.0,141710.0
Saratoga Av,10/19,145236.0,154393.0
Saratoga Av,11/19,127146.0,136009.0
Saratoga Av,12/19,125368.0,134914.0
Seneca Av,01/20,98579.0,100935.0
Seneca Av,02/20,96727.0,99857.0
Seneca Av,03/20,56962.0,59116.0
Seneca Av,04/20,9074.0,10543.0
Seneca Av,05/20,12764.0,14672.0
Seneca Av,06/20,20988.0,22614.0
Seneca Av,07/20,26368.0,28598.0
Seneca Av,08/20,28314.0,31528.0
Seneca Av,09/20,33446.0,36099.0
Seneca Av,10/20,34863.0,39167.0
Seneca Av,11/20,29172.0,33358.0
Seneca Av,12/20,23893.0,28802.0
Seneca Av,01/19,57570.0,53489.0
Seneca Av,02/19,83418.0,83738.0
Seneca Av,03/19,87106.0,84707.0
Seneca Av,04/19,73523.0,69845.0
Seneca Av,05/19,95217.0,95421.0
Seneca Av,06/19,93665.0,93196.0
Seneca Av,07/19,94930.0,94655.0
Seneca Av,08/19,97892.0,97941.0
Seneca Av,09/19,103681.0,104198.0
Seneca Av,10/19,107568.0,109988.0
Seneca Av,11/19,98385.0,101693.0
Seneca Av,12/19,93677.0,97895.0
Sheepshead Bay,01/20,345946.0,317319.0
Sheepshead Bay,02/20,316531.0,288200.0
Sheepshead Bay,03/20,201032.0,190774.0
Sheepshead Bay,04/20,36031.0,40554.0
Sheepshead Bay,05/20,48444.0,54669.0
Sheepshead Bay,06/20,78179.0,87367.0
Sheepshead Bay,07/20,107770.0,121173.0
Sheepshead Bay,08/20,112468.0,126651.0
Sheepshead Bay,09/20,135742.0,149423.0
Sheepshead Bay,10/20,150000.0,158084.0
Sheepshead Bay,11/20,131819.0,145193.0
Sheepshead Bay,12/20,109164.0,120302.0
Sheepshead Bay,01/19,342725.0,307511.0
Sheepshead Bay,02/19,315561.0,279107.0
Sheepshead Bay,03/19,361957.0,326224.0
Sheepshead Bay,04/19,359264.0,330244.0
Sheepshead Bay,05/19,379288.0,346860.0
Sheepshead Bay,06/19,352446.0,325521.0
Sheepshead Bay,07/19,352579.0,325054.0
Sheepshead Bay,08/19,344919.0,322275.0
Sheepshead Bay,09/19,363374.0,334602.0
Sheepshead Bay,10/19,385037.0,347215.0
Sheepshead Bay,11/19,332937.0,297550.0
Sheepshead Bay,12/19,335189.0,304115.0
Shepherd Av,01/20,81400.0,48135.0
Shepherd Av,02/20,76147.0,45261.0
Shepherd Av,03/20,53621.0,37185.0
Shepherd Av,04/20,15410.0,16209.0
Shepherd Av,05/20,18438.0,17692.0
Shepherd Av,06/20,23468.0,21704.0
Shepherd Av,07/20,27807.0,24774.0
Shepherd Av,08/20,27523.0,24502.0
Shepherd Av,09/20,31470.0,26009.0
Shepherd Av,10/20,34890.0,28159.0
Shepherd Av,11/20,31327.0,25272.0
Shepherd Av,12/20,25755.0,20086.0
Shepherd Av,01/19,83230.0,44365.0
Shepherd Av,02/19,74080.0,39632.0
Shepherd Av,03/19,89243.0,46083.0
Shepherd Av,04/19,85516.0,43685.0
Shepherd Av,05/19,91882.0,48471.0
Shepherd Av,06/19,81575.0,42543.0
Shepherd Av,07/19,80211.0,45619.0
Shepherd Av,08/19,79840.0,45806.0
